CustomerID,Age,Gender,AnnualIncome,Education,Occupation,City,TenureMonths,MembershipTier,PreferredChannel,TotalPurchases,TotalSpend,AvgOrderValue,PurchaseFrequencyPerMonth,WebsiteVisitsPerMonth,AppUsageHoursPerMonth,DiscountUsesPerYear,Returns,LastPurchaseDays,SatisfactionScore,SupportTickets,EmailOpenRatePct,CartAbandonmentRatePct,Churned
C075720,23,Female,64878,Master,Other,Mumbai,111,Platinum,Website,902,69096.01,76.6,6.54,19,1.2,10,3,44,5.2,4,36.0,66.1,1
C075721,21,Male,62227,Master,Business,Kochi,84,Silver,Store,461,43752.33,94.91,5.15,12,12.2,7,1,123,8.5,1,78.7,39.8,1
C075722,18,Male,56443,Bachelor,Other,Kochi,77,Platinum,Store,219,43761.98,199.83,3.56,12,15.1,6,2,37,4.2,1,84.0,36.2,1
C075723,38,Female,78352,Bachelor,IT,Hyderabad,7,Gold,Website,51,103112.29,2021.81,7.82,12,10.3,7,4,12,4.5,1,71.5,51.4,1
C075724,52,Male,60044,Diploma,Other,Hyderabad,29,None,Mobile App,299,47773.31,159.78,9.74,12,17.0,7,0,58,5.6,2,23.6,42.4,1
C075725,45,Female,40763,PhD,Healthcare,Pune,85,Silver,Website,539,74393.43,138.02,5.58,14,11.8,11,1,33,6.8,1,42.8,41.9,0
C075726,35,Female,52175,PhD,Other,Chennai,40,Gold,Website,116,96658.0,833.26,4.35,17,10.5,13,0,45,6.7,1,59.4,58.9,0
C075727,69,Male,34112,Master,Engineer,Coimbatore,14,Gold,Mobile App,37,34853.9,942.0,4.4,20,16.8,6,2,12,7.8,1,32.2,27.5,0
C075728,69,Male,48079,PhD,Business,Madurai,112,Gold,Mobile App,319,54776.12,171.71,3.85,9,11.0,6,2,57,8.2,0,69.4,34.8,1
C075729,52,Female,56808,Bachelor,Sales,Pune,14,None,Store,91,94356.47,1036.88,6.65,14,12.6,4,2,53,9.5,1,53.5,39.9,0
C075730,38,Male,178528,Master,Finance,Chennai,38,Silver,Mobile App,47,104899.29,2231.9,1.49,21,9.3,9,1,47,8.2,1,68.6,47.0,1
C075731,33,Male,107368,High School,Engineer,Coimbatore,82,Silver,Mobile App,397,194093.14,488.9,4.22,11,10.5,5,3,23,7.1,1,50.9,44.9,0
C075732,43,Female,35766,Master,Engineer,Hyderabad,55,None,Store,228,39146.92,171.7,3.64,15,17.3,7,1,15,8.3,1,75.6,34.9,0
C075733,56,Male,124031,Diploma,Other,Bengaluru,65,None,Website,450,261014.51,580.03,6.33,11,9.0,10,0,65,8.2,0,65.5,27.3,0
C075734,26,Male,28606,Bachelor,Student,Pune,67,Gold,Mobile App,383,27946.11,72.97,4.92,19,18.5,6,1,28,7.5,2,64.9,44.5,1
C075735,40,Female,86474,Bachelor,Finance,Madurai,44,Platinum,Store,160,124442.63,777.77,3.98,14,15.3,5,0,35,6.8,1,31.8,31.3,0
C075736,19,Male,56878,High School,IT,Mumbai,110,None,Website,252,35515.63,140.94,2.86,18,14.8,5,0,42,6.1,4,71.8,52.9,1
C075737,20,Female,246109,Diploma,Student,Kochi,57,None,Store,401,457560.71,1141.05,5.67,12,11.5,9,2,63,8.6,1,68.4,32.3,0
C075738,50,Male,71389,Diploma,Sales,Kochi,106,Gold,Store,589,148327.95,251.83,5.19,13,5.8,4,1,22,8.5,0,56.7,27.9,1
C075739,41,Male,55688,Bachelor,Finance,Coimbatore,31,Gold,Mobile App,36,45349.21,1259.7,1.5,13,11.6,5,3,15,8.1,1,88.5,46.4,0
C075740,40,Female,47391,PhD,Student,Coimbatore,10,Silver,Mobile App,35,68523.27,1957.81,3.26,17,23.7,7,0,40,6.0,1,73.8,39.3,1
C075741,23,Female,67239,Bachelor,IT,Hyderabad,35,Silver,Mobile App,201,34982.12,174.04,4.68,13,24.3,10,1,12,6.3,4,75.3,40.3,1
C075742,38,Male,30755,Diploma,Teacher,Hyderabad,91,Silver,Mobile App,303,50560.57,166.87,3.95,18,11.3,8,3,9,9.2,2,77.6,3.0,0
C075743,64,Female,72508,High School,Teacher,Kochi,71,None,Store,252,95653.01,379.58,2.7,15,14.7,6,1,21,9.1,4,62.0,33.8,0
C075744,22,Female,66974,Bachelor,Business,Chennai,103,None,Store,804,63922.31,79.51,7.69,16,14.4,6,0,49,4.8,1,50.4,31.8,1
C075745,30,Male,50433,Diploma,Teacher,Madurai,113,Silver,Marketplace,301,139579.11,463.72,2.93,14,16.3,5,2,57,5.4,4,44.1,42.6,0
C075746,57,Male,72969,Bachelor,Healthcare,Bengaluru,95,None,Website,39,181768.92,4660.74,0.5,12,7.7,8,1,68,7.0,4,70.2,32.7,1
C075747,30,Male,52616,Bachelor,Student,Mumbai,50,Gold,Store,203,51767.67,255.01,4.77,20,8.2,5,1,17,10.0,0,74.0,21.5,0
C075748,36,Male,81764,Bachelor,IT,Delhi,96,None,Mobile App,634,106956.72,168.7,5.97,15,3.9,5,0,47,6.8,1,53.5,31.3,1
C075749,26,Male,24521,Bachelor,Finance,Hyderabad,50,Silver,Website,293,30355.93,103.6,5.3,12,0.0,4,4,14,8.0,2,84.6,38.2,1
C075750,20,Female,54668,Master,IT,Pune,72,None,Store,349,38345.5,109.87,5.57,17,11.4,5,0,65,8.5,0,49.7,26.5,0
C075751,48,Female,54429,Master,Healthcare,Bengaluru,22,None,Mobile App,101,118797.19,1176.21,4.39,12,6.9,5,1,98,10.0,0,69.0,45.7,1
C075752,63,Male,49918,Bachelor,Sales,Pune,11,None,Marketplace,55,37434.26,680.62,4.84,7,7.1,8,0,11,7.0,1,98.0,31.8,1
C075753,56,Male,70483,Master,Teacher,Bengaluru,17,None,Mobile App,133,83364.09,626.8,7.24,14,9.4,10,2,29,8.7,0,83.5,16.5,0
C075754,30,Female,127132,Bachelor,Other,Madurai,80,Silver,Mobile App,570,93310.52,163.7,7.32,14,5.9,5,2,29,7.4,1,71.5,68.0,0
C075755,58,Female,32453,Bachelor,Finance,Bengaluru,14,None,Store,176,25270.6,143.58,9.73,12,17.1,5,1,21,6.3,1,79.8,58.1,0
C075756,28,Male,38821,PhD,Business,Madurai,70,None,Mobile App,96,51305.58,534.43,1.64,16,11.4,5,1,39,8.7,1,56.3,19.3,0
C075757,58,Male,81432,Diploma,IT,Madurai,105,Silver,Mobile App,569,141662.12,248.97,5.3,18,21.8,7,1,78,9.1,0,70.3,52.6,0
C075758,28,Female,83448,Diploma,IT,Kochi,25,Platinum,Website,80,101196.17,1264.95,3.64,15,9.0,10,1,33,6.8,3,61.5,25.9,1
C075759,63,Male,122847,High School,Student,Kochi,46,None,Website,328,121711.94,371.07,6.06,17,1.0,4,0,26,7.9,2,60.8,37.6,1
C075760,64,Male,42971,Master,Engineer,Coimbatore,78,Silver,Mobile App,433,122819.6,283.65,5.29,21,17.5,3,3,22,10.0,0,38.8,37.4,0
C075761,66,Female,38774,High School,Healthcare,Pune,44,Silver,Website,276,103466.83,374.88,6.61,8,9.6,5,1,119,6.6,1,28.8,60.5,1
C075762,18,Male,79389,PhD,Teacher,Pune,91,Platinum,Store,556,114258.24,205.5,4.47,15,11.1,2,0,28,6.8,2,94.9,33.3,1
C075763,52,Male,21018,Bachelor,IT,Pune,2,Gold,Marketplace,7,11522.28,1646.04,4.25,18,14.3,3,0,57,8.7,2,59.7,22.0,0
C075764,52,Male,148391,Bachelor,Engineer,Madurai,110,Gold,Website,588,190387.14,323.79,6.13,13,6.2,4,1,38,5.1,0,44.5,21.0,0
C075765,20,Female,84613,Diploma,Student,Bengaluru,97,Silver,Website,551,61072.14,110.84,6.15,11,9.4,4,2,15,10.0,2,88.9,19.6,0
C075766,21,Female,69356,Master,Student,Kochi,62,Silver,Mobile App,233,36441.56,156.4,4.57,15,21.3,5,1,40,8.8,2,37.0,55.5,0
C075767,41,Female,32583,Master,Business,Chennai,85,None,Website,273,28409.36,104.06,3.91,18,10.6,1,0,78,10.0,4,44.4,28.8,1
C075768,47,Male,24481,Diploma,Healthcare,Kochi,51,Silver,Store,176,37690.87,214.15,3.53,12,14.9,5,0,105,7.0,3,46.4,55.0,1
C075769,49,Female,48807,Bachelor,IT,Kochi,4,Silver,Website,30,46595.93,1553.2,6.45,10,9.8,6,0,59,7.4,1,71.7,44.8,1
C075770,66,Female,96481,Diploma,IT,Mumbai,117,Silver,Marketplace,671,254305.39,378.99,5.14,14,5.7,4,0,28,5.8,1,92.0,37.1,1
C075771,37,Male,47805,Bachelor,Business,Chennai,30,Gold,Website,94,135838.35,1445.09,3.99,17,15.7,5,1,16,5.3,1,69.5,36.9,0
C075772,53,Female,36427,High School,Other,Pune,3,None,Store,1,72099.84,72099.84,0.5,19,15.9,5,0,77,5.6,4,74.1,15.3,1
C075773,30,Female,74217,Bachelor,Finance,Mumbai,108,Silver,Website,475,128584.94,270.71,3.75,19,13.2,7,1,52,8.9,0,13.3,39.3,1
C075774,56,Male,141356,Master,Engineer,Chennai,82,Gold,Store,245,246326.66,1005.41,3.97,7,16.4,4,0,29,5.9,0,53.6,3.0,1
C075775,21,Female,81672,Master,Other,Delhi,3,Silver,Mobile App,3,52614.54,17538.18,1.06,16,13.7,8,3,67,5.6,1,46.3,36.7,1
C075776,45,Female,29996,Bachelor,Other,Coimbatore,47,None,Marketplace,229,14816.36,64.7,4.82,18,15.2,13,2,82,9.1,5,72.6,56.4,0
C075777,57,Male,28490,Master,Healthcare,Kochi,41,Platinum,Store,285,26979.7,94.67,5.49,5,15.0,5,4,28,8.1,0,61.8,12.1,0
C075778,60,Female,90012,Master,Student,Bengaluru,16,Gold,Website,110,62958.28,572.35,6.76,18,7.6,5,2,13,6.3,0,68.5,40.2,0
C075779,68,Male,40807,Bachelor,Engineer,Madurai,108,Silver,Store,624,39789.2,63.76,5.55,15,9.0,8,0,15,8.8,0,93.3,46.0,0
C075780,24,Male,61009,Master,Engineer,Hyderabad,81,Silver,Store,479,51223.53,106.94,5.31,25,9.9,5,1,10,6.0,1,49.5,27.8,0
C075781,26,Male,65075,Diploma,Business,Delhi,83,Silver,Website,429,88278.08,205.78,4.87,20,11.5,8,1,19,6.3,0,71.2,27.8,0
C075782,39,Male,35835,Bachelor,Student,Hyderabad,106,Silver,Mobile App,847,26128.33,30.85,7.15,18,14.6,7,0,53,6.6,0,67.0,33.5,1
C075783,21,Female,65105,Bachelor,Sales,Mumbai,34,Gold,Store,140,109388.77,781.35,4.27,15,0.5,9,1,20,9.1,3,49.2,11.9,0
C075784,53,Female,33257,Bachelor,Business,Madurai,20,Silver,Website,123,57039.26,463.73,5.46,11,5.9,6,1,77,6.3,2,49.2,28.2,1
C075785,50,Female,72604,Bachelor,Finance,Coimbatore,105,None,Store,913,70814.01,77.56,7.05,9,11.2,5,3,19,4.2,3,73.4,43.7,0
C075786,23,Male,70895,Diploma,Engineer,Coimbatore,3,None,Website,1,110440.81,110440.81,0.52,15,13.9,3,0,46,9.1,0,63.6,44.4,1
C075787,20,Female,101529,Bachelor,Sales,Pune,77,Silver,Mobile App,317,110442.05,348.4,3.9,14,15.9,7,1,85,6.6,1,43.8,53.0,1
C075788,52,Male,66176,Diploma,Finance,Coimbatore,52,None,Website,145,86127.81,593.98,2.68,12,11.2,9,5,40,7.9,0,61.5,40.0,1
C075789,50,Male,38258,Master,Business,Pune,43,Silver,Store,284,53405.25,188.05,6.24,14,20.6,3,1,34,8.9,0,18.2,60.6,0
C075790,24,Male,24985,PhD,Finance,Hyderabad,96,Gold,Website,332,14817.06,44.63,4.28,18,14.0,7,1,26,7.4,2,90.1,40.4,1
C075791,58,Male,94357,PhD,Other,Pune,33,Platinum,Website,30,186891.69,6229.72,0.83,14,10.0,8,1,106,8.4,0,42.4,44.5,1
C075792,52,Male,47853,Bachelor,Engineer,Bengaluru,94,Gold,Mobile App,105,116158.34,1106.27,1.39,19,11.2,11,2,56,6.1,1,71.5,44.0,1
C075793,64,Male,43280,Bachelor,Student,Delhi,9,None,Mobile App,35,43466.17,1241.89,4.15,11,15.6,10,2,76,7.5,0,43.7,33.9,1
C075794,20,Female,46208,Bachelor,Business,Bengaluru,66,Gold,Mobile App,169,64668.38,382.65,3.19,15,11.3,7,0,54,9.6,2,75.2,45.0,0
C075795,60,Female,58572,Diploma,IT,Chennai,3,Platinum,Website,1,155471.32,155471.32,0.63,17,11.3,5,0,37,7.8,1,87.0,34.5,0
C075796,35,Female,42806,Master,Teacher,Kochi,72,Gold,Website,504,52397.52,103.96,5.34,17,11.4,4,3,35,9.0,6,49.5,40.0,1
C075797,20,Female,43189,Master,Engineer,Pune,54,Gold,Mobile App,148,34437.67,232.69,2.31,10,13.0,12,1,24,9.1,1,44.3,57.5,0
C075798,69,Female,50287,Bachelor,Teacher,Coimbatore,24,None,Store,80,24984.97,312.31,3.49,14,21.2,7,2,8,6.0,0,54.6,35.3,0
C075799,56,Male,65828,Bachelor,Sales,Chennai,98,None,Store,268,103436.33,385.96,3.7,25,12.5,5,1,57,6.8,2,80.6,35.8,1
C075800,44,Male,40189,High School,Business,Kochi,48,None,Website,95,20259.13,213.25,2.52,13,8.8,5,2,146,7.5,0,80.6,21.6,1
C075801,26,Female,100456,Master,IT,Madurai,73,Gold,Marketplace,534,60293.47,112.91,6.5,12,2.4,4,1,30,7.3,2,83.7,30.1,0
C075802,34,Female,40287,Master,Teacher,Pune,8,None,Website,24,34304.07,1429.34,2.87,22,1.6,2,1,5,7.4,1,62.8,19.5,0
C075803,58,Male,55971,Bachelor,Engineer,Delhi,87,None,Mobile App,660,85482.87,129.52,8.27,12,9.0,9,2,14,7.2,4,69.5,30.9,1
C075804,59,Female,98482,Master,Teacher,Pune,46,Gold,Mobile App,129,60505.32,469.03,4.44,15,19.8,7,2,18,10.0,2,56.9,43.4,0
C075805,62,Male,46237,High School,Other,Pune,111,None,Mobile App,292,83905.3,287.35,2.71,7,6.3,2,0,61,5.9,0,98.0,54.2,0
C075806,22,Male,64783,Master,Finance,Coimbatore,111,None,Marketplace,294,114248.79,388.6,2.36,21,0.0,8,0,51,6.0,1,67.1,29.8,0
C075807,63,Female,43211,Master,Student,Delhi,21,Platinum,Mobile App,93,20011.65,215.18,5.55,12,15.5,6,1,51,8.9,1,50.4,58.2,0
C075808,21,Female,99231,Diploma,Sales,Kochi,6,None,Mobile App,31,192704.13,6216.26,4.67,17,0.4,5,1,25,8.4,2,55.1,48.2,1
C075809,31,Female,181463,Master,Sales,Coimbatore,12,Gold,Mobile App,96,264859.66,2758.95,7.36,16,12.6,3,2,14,9.0,1,68.9,37.8,0
C075810,46,Male,16465,Diploma,Sales,Hyderabad,76,Silver,Mobile App,461,10747.49,23.31,6.45,15,3.4,5,2,87,6.6,0,57.4,51.1,1
C075811,28,Male,51980,Diploma,Healthcare,Bengaluru,115,None,Store,137,62891.45,459.06,1.47,15,11.9,7,0,50,9.2,3,70.5,38.3,0
C075812,39,Male,112763,Diploma,IT,Mumbai,30,None,Store,67,102900.48,1535.83,3.95,18,14.0,6,3,36,5.2,1,67.4,9.9,1
C075813,59,Female,79873,Bachelor,Engineer,Kochi,70,Platinum,Website,238,54849.79,230.46,2.78,20,8.2,5,4,91,7.4,2,50.8,49.1,0
C075814,22,Female,18606,Bachelor,Sales,Chennai,10,Silver,Store,57,10407.78,182.59,6.17,19,8.5,6,0,38,6.8,2,72.5,17.8,1
C075815,29,Male,149361,Master,Finance,Delhi,79,None,Mobile App,568,178229.58,313.78,5.21,17,11.7,7,0,21,5.9,1,45.0,22.7,1
C075816,38,Male,56613,High School,Sales,Kochi,88,Silver,Mobile App,448,91307.59,203.81,6.09,7,7.1,6,3,28,7.5,3,50.3,25.6,0
C075817,32,Male,49497,Bachelor,Finance,Delhi,106,Gold,Store,590,85872.02,145.55,5.38,13,6.6,5,1,85,8.4,2,39.5,30.2,1
C075818,41,Female,97818,Diploma,Business,Delhi,81,None,Website,281,55786.68,198.53,3.17,18,9.8,10,3,148,8.2,1,83.0,32.8,1
C075819,30,Male,91346,Master,Sales,Madurai,89,Gold,Marketplace,574,179288.99,312.35,6.51,18,4.8,5,0,76,6.8,1,60.8,21.6,0
C075820,49,Male,70194,Bachelor,Engineer,Kochi,55,Gold,Mobile App,359,61613.17,171.62,5.8,16,25.4,7,2,19,8.0,0,48.3,19.2,0
C075821,43,Female,121453,Master,Student,Madurai,39,Silver,Store,206,176518.58,856.89,5.61,18,8.8,4,2,40,7.5,1,40.1,35.1,0
C075822,57,Female,75243,Diploma,Healthcare,Pune,41,None,Website,67,73951.71,1103.76,1.8,19,18.2,5,2,78,8.7,2,44.1,15.4,1
C075823,43,Female,73651,Diploma,Finance,Chennai,84,None,Mobile App,462,147009.94,318.2,6.04,17,6.4,10,2,36,9.6,0,51.7,24.1,0
C075824,53,Female,53788,High School,Healthcare,Bengaluru,37,None,Mobile App,180,63643.96,353.58,5.49,16,24.8,5,1,125,5.3,2,56.2,38.5,1
C075825,62,Male,33288,High School,IT,Chennai,11,None,Mobile App,48,18589.44,387.28,5.07,19,7.8,3,0,28,7.1,4,48.3,56.8,0
C075826,47,Male,73986,Master,IT,Hyderabad,5,Platinum,Store,16,111925.54,6995.35,4.33,15,13.1,4,1,72,7.8,1,40.7,49.8,0
C075827,64,Male,47697,Master,Engineer,Delhi,93,None,Marketplace,377,35378.42,93.84,4.56,15,2.5,2,0,141,8.4,1,76.9,17.3,1
C075828,26,Female,42538,High School,Student,Madurai,68,Silver,Mobile App,243,27638.8,113.74,3.63,10,1.2,5,3,37,5.7,2,58.9,21.0,0
C075829,41,Male,40196,High School,Student,Mumbai,49,None,Mobile App,213,72505.92,340.4,6.73,13,15.6,3,0,71,6.6,1,60.8,15.8,1
C075830,55,Male,69766,Master,Teacher,Madurai,90,Platinum,Website,148,95389.71,644.53,1.93,21,8.6,8,2,79,6.8,0,67.7,29.2,1
C075831,35,Female,119564,High School,Healthcare,Kochi,27,Silver,Store,161,110792.63,688.15,5.51,17,5.7,10,2,11,7.1,1,47.9,24.9,0
C075832,26,Male,28334,Diploma,Engineer,Bengaluru,64,Gold,Website,196,47978.09,244.79,2.72,20,11.8,4,2,62,8.7,3,54.7,31.4,0
C075833,39,Female,133898,High School,Healthcare,Madurai,98,Silver,Store,212,85763.84,404.55,3.69,14,12.5,7,2,41,9.2,2,42.1,28.0,0
C075834,55,Female,51340,Bachelor,IT,Delhi,28,Platinum,Website,73,103888.78,1423.13,2.76,16,0.0,5,1,59,4.1,1,48.4,49.4,1
C075835,38,Female,42129,Diploma,Teacher,Pune,36,Gold,Website,143,15467.2,108.16,4.36,21,0.0,3,2,91,7.5,2,63.9,38.7,1
C075836,24,Female,67305,Bachelor,Finance,Mumbai,114,Platinum,Website,423,30823.67,72.87,4.45,12,16.5,9,1,60,7.8,2,40.2,27.5,1
C075837,29,Male,32329,Diploma,Healthcare,Delhi,10,None,Store,42,50306.74,1197.78,5.39,18,11.3,7,0,45,9.3,0,21.6,53.2,1
C075838,53,Female,31614,Master,Business,Delhi,62,None,Mobile App,280,48139.57,171.93,4.19,11,13.7,9,4,79,7.0,2,56.0,55.3,0
C075839,28,Female,108007,Bachelor,Engineer,Bengaluru,1,Gold,Mobile App,5,142326.72,28465.34,6.65,19,10.6,7,1,61,7.4,0,44.2,27.2,0
C075840,20,Male,58517,High School,Teacher,Coimbatore,58,None,Website,300,61781.64,205.94,5.16,23,15.4,7,2,44,7.0,1,77.8,33.7,0
C075841,44,Male,15000,Master,Healthcare,Madurai,25,Silver,Marketplace,48,18817.52,392.03,2.01,15,12.4,5,1,66,9.9,2,33.5,17.6,1
C075842,24,Female,76331,Diploma,Engineer,Madurai,59,Gold,Website,242,165497.2,683.87,3.49,11,28.7,11,0,13,8.6,3,73.3,51.6,0
C075843,19,Female,36585,High School,Teacher,Hyderabad,36,Silver,Mobile App,252,14438.81,57.3,7.14,18,13.5,8,1,68,9.3,1,93.6,36.3,1
C075844,27,Female,36403,Bachelor,Engineer,Pune,55,Silver,Mobile App,417,57614.95,138.17,5.68,19,10.1,10,2,169,6.9,1,49.0,37.0,1
C075845,20,Male,64578,Master,Other,Bengaluru,12,None,Mobile App,77,64766.96,841.13,7.29,8,9.9,6,1,13,7.1,3,34.6,48.2,0
C075846,34,Female,76210,Bachelor,Sales,Hyderabad,85,Silver,Mobile App,234,64173.19,274.24,2.8,13,9.4,10,0,71,8.3,1,53.6,5.8,1
C075847,60,Male,42116,High School,IT,Coimbatore,84,None,Store,359,38889.5,108.33,4.58,12,1.7,5,0,46,7.7,2,60.9,41.9,0
C075848,18,Male,32877,Bachelor,Teacher,Pune,48,None,Marketplace,141,22086.72,156.64,2.52,15,22.1,2,2,23,7.4,1,38.5,50.2,0
C075849,51,Male,69699,Bachelor,IT,Hyderabad,69,Silver,Website,307,66115.62,215.36,5.33,15,8.6,8,1,65,7.7,0,86.8,37.6,1
C075850,30,Female,24194,High School,Healthcare,Coimbatore,44,None,Website,165,40992.14,248.44,3.2,14,6.7,4,1,61,7.3,0,77.4,23.6,0
C075851,31,Female,34801,Diploma,Engineer,Madurai,92,None,Mobile App,449,34145.01,76.05,4.64,12,15.0,6,1,16,7.7,0,75.1,29.1,0
C075852,34,Female,81009,Master,Teacher,Delhi,64,Silver,Mobile App,231,74317.64,321.72,3.83,21,12.0,8,4,57,7.9,0,71.0,26.4,1
C075853,51,Female,67816,High School,Healthcare,Coimbatore,101,Silver,Website,418,61649.46,147.49,4.15,10,3.9,8,2,52,7.5,1,35.0,36.8,0
C075854,34,Male,54742,Master,IT,Pune,51,None,Marketplace,296,51356.76,173.5,6.62,16,16.5,4,2,63,6.6,0,57.2,21.5,0
C075855,68,Male,112623,Bachelor,Student,Chennai,62,Silver,Mobile App,498,69796.23,140.15,8.48,21,17.8,5,2,20,7.3,1,66.8,37.3,0
C075856,58,Female,31322,Bachelor,IT,Chennai,83,None,Marketplace,724,17200.82,23.76,7.22,11,4.1,7,1,56,6.9,1,42.8,40.9,0
C075857,42,Female,60620,Bachelor,Sales,Coimbatore,57,None,Mobile App,432,74030.94,171.37,6.38,20,13.6,4,2,58,7.1,3,98.0,47.8,0
C075858,61,Female,20649,Master,Other,Delhi,18,None,Store,103,33459.65,324.85,4.95,14,7.1,5,3,41,9.1,2,61.1,32.0,0
C075859,47,Female,33370,PhD,Student,Bengaluru,110,Silver,Mobile App,192,53559.89,278.96,1.83,22,0.0,7,2,168,8.0,1,34.9,46.0,1
C075860,65,Male,103311,Bachelor,Finance,Mumbai,37,None,Store,134,209999.44,1567.16,2.89,9,20.5,6,0,49,5.4,2,56.5,33.8,1
C075861,53,Female,141612,Bachelor,Finance,Coimbatore,80,None,Store,176,180309.06,1024.48,2.0,12,21.0,2,0,47,7.6,2,47.1,25.6,1
C075862,28,Male,25391,Bachelor,Teacher,Kochi,98,Platinum,Website,268,14082.97,52.55,2.75,17,18.2,9,0,64,6.7,2,65.2,33.8,1
C075863,38,Female,115225,Master,Finance,Mumbai,60,Gold,Website,276,276136.65,1000.5,5.9,16,20.6,8,2,18,7.4,1,79.9,46.2,1
C075864,37,Male,58585,Bachelor,Engineer,Coimbatore,33,Gold,Website,57,138069.63,2422.27,1.99,15,6.5,5,3,80,3.6,0,94.8,37.8,0
C075865,46,Female,89023,High School,Business,Pune,1,Gold,Mobile App,6,152886.42,25481.07,8.21,21,8.8,7,0,51,6.9,1,36.3,43.0,0
C075866,21,Female,114647,Bachelor,Business,Madurai,62,Gold,Mobile App,334,179110.65,536.26,6.06,10,13.7,3,1,13,8.2,1,63.3,36.6,0
C075867,51,Female,89682,High School,Engineer,Chennai,57,Gold,Mobile App,329,103512.45,314.63,5.15,21,13.6,5,2,43,7.8,2,51.5,34.3,0
C075868,59,Male,64456,Master,Business,Bengaluru,66,Silver,Mobile App,372,27795.96,74.72,5.35,13,9.4,8,1,67,8.0,3,59.3,30.7,1
C075869,58,Female,35981,Diploma,Business,Madurai,83,None,Mobile App,548,89494.55,163.31,6.17,10,12.7,3,3,28,7.4,1,65.0,49.0,0
C075870,34,Male,35770,Diploma,Student,Delhi,66,None,Website,235,63488.19,270.16,4.22,19,6.5,9,4,39,8.2,2,38.6,40.3,0
C075871,29,Female,65155,Master,IT,Kochi,108,Silver,Mobile App,538,58210.27,108.2,5.66,4,11.9,1,2,97,7.5,1,44.9,23.2,1
C075872,21,Female,99040,PhD,Engineer,Chennai,92,Silver,Store,558,78538.03,140.75,6.16,6,16.3,7,2,63,8.5,2,67.1,50.1,1
C075873,58,Female,52116,Bachelor,Business,Pune,106,Silver,Mobile App,438,34913.43,79.71,5.47,9,22.2,8,1,57,6.5,1,73.7,25.8,1
C075874,31,Male,79262,Diploma,Business,Pune,47,Silver,Website,157,197836.49,1260.11,3.27,18,21.0,11,2,88,8.1,1,56.8,34.8,0
C075875,21,Male,68542,Bachelor,Finance,Delhi,109,Silver,Mobile App,738,53282.06,72.2,6.93,14,22.5,7,1,40,4.5,0,47.6,37.3,1
C075876,51,Male,62875,Master,Sales,Chennai,78,Silver,Marketplace,530,88699.22,167.36,6.15,13,16.7,11,1,23,5.4,1,48.2,25.6,1
C075877,35,Male,53630,Bachelor,Student,Hyderabad,14,Silver,Website,31,83606.7,2696.99,2.75,19,13.5,11,0,36,8.6,1,72.2,51.2,0
C075878,30,Female,59622,Bachelor,Other,Coimbatore,117,Gold,Website,606,88011.35,145.23,4.34,20,7.9,7,0,12,9.8,1,98.0,29.8,0
C075879,27,Male,49595,Master,Student,Mumbai,92,None,Marketplace,398,39725.33,99.81,4.12,10,14.9,6,2,26,4.8,0,81.6,22.7,1
C075880,31,Male,37476,Bachelor,IT,Coimbatore,3,None,Mobile App,1,41100.53,41100.53,0.57,10,9.6,2,1,34,4.5,3,52.2,31.9,0
C075881,26,Female,40360,High School,Finance,Delhi,20,Silver,Mobile App,99,52341.32,528.7,5.51,13,11.4,6,0,46,6.3,2,46.5,19.9,0
C075882,60,Female,138945,Diploma,Teacher,Hyderabad,54,None,Store,458,107453.03,234.61,8.34,15,22.3,2,1,41,9.4,1,59.5,33.0,1
C075883,37,Female,36887,High School,Sales,Delhi,24,Silver,Website,115,22931.85,199.41,6.02,20,12.3,6,1,26,6.7,1,82.2,19.0,1
C075884,18,Female,22732,Bachelor,Student,Madurai,88,None,Mobile App,609,52080.43,85.52,6.67,14,11.5,6,2,19,5.2,1,47.1,60.1,0
C075885,61,Female,81624,Bachelor,IT,Madurai,83,Gold,Marketplace,567,31747.2,55.99,7.24,12,5.2,9,0,49,7.4,2,79.5,44.5,1
C075886,46,Male,27891,Bachelor,Healthcare,Delhi,15,None,Mobile App,59,27861.62,472.23,2.85,12,1.0,7,0,40,8.6,1,44.9,25.9,1
C075887,34,Male,67622,Bachelor,Finance,Delhi,91,Silver,Website,350,73460.43,209.89,3.48,13,5.2,3,0,49,6.5,1,56.6,38.7,0
C075888,66,Female,62104,PhD,Other,Bengaluru,101,Gold,Store,669,104589.09,156.34,7.69,22,12.5,6,1,39,6.8,5,73.1,22.5,0
C075889,25,Male,38498,Bachelor,Healthcare,Delhi,111,None,Mobile App,262,48523.27,185.2,2.92,11,10.7,7,1,77,5.0,1,65.0,16.7,1
C075890,34,Female,98014,Bachelor,Healthcare,Pune,111,None,Mobile App,221,100509.77,454.8,2.38,15,13.4,5,2,69,8.8,1,72.7,25.8,0
C075891,38,Female,42961,Master,Sales,Hyderabad,4,Platinum,Store,26,76781.85,2953.15,6.1,10,11.3,5,4,64,9.4,2,79.1,37.4,0
C075892,42,Female,70038,Bachelor,Finance,Bengaluru,34,Silver,Store,14,102645.06,7331.79,0.5,9,13.3,7,1,12,6.2,0,45.2,22.1,1
C075893,37,Male,35877,Master,Other,Mumbai,92,Silver,Website,126,95494.73,757.89,1.28,13,16.7,4,5,80,7.7,4,24.2,24.2,1
